,code,market,name,w_highest,w_lowest,d_widest,d_indicate,average,index1,index2,index3,index4
763,3132-T,東証1部,マクニカ・富士エレホールディングス,1530.0,1351.0,42.0,3055.0,1459.8,0.02877106452938759,0.013747954173486088,0.12261953692286615,0.06213120444290177
764,3133-T,東証マザーズ,海帆,1698.0,1520.0,79.0,3317.0,1624.6,0.04862735442570479,0.023816701839011155,0.10956543149082852,0.05531385954008701
765,3134-T,東証マザーズ,Hamee,3835.0,2980.0,260.0,7540.0,3444.0,0.07549361207897794,0.034482758620689655,0.24825783972125434,0.12545854732208364
766,3135-T,東証マザーズ,マーケットエンタープライズ,3645.0,3155.0,235.0,7060.0,3353.0,0.07008648971070683,0.03328611898016997,0.14613778705636743,0.07205882352941176
767,3136-S,札証アンビシャス,エコノス,770.0,680.0,28.0,1521.0,735.4,0.03807451726951319,0.018408941485864562,0.12238237693772097,0.06206896551724138
768,3137-T,東証マザーズ,ファンデリー,1210.0,890.0,86.0,2411.0,1092.8,0.078696925329429,0.03566984653670676,0.29282576866764276,0.1523809523809524
769,3140-T,JQグロース,イデアインターナショナル,692.0,542.0,51.0,1378.0,657.6,0.07755474452554745,0.03701015965166909,0.2281021897810219,0.12155591572123177
770,3141-T,東証1部,ウエルシアホールディングス,5910.0,5270.0,210.0,11710.0,5680.0,0.03697183098591549,0.017933390264730998,0.11267605633802817,0.057245080500894455
771,3143-T,東証2部,オーウイル,801.0,768.0,11.0,1602.0,791.0,0.01390644753476612,0.00686641697877653,0.041719342604298354,0.021032504780114723
772,3147-T,JQスタンダード,リックコーポレーション,820.0,778.0,10.0,1636.0,809.4,0.012354830738818878,0.006112469437652812,0.05189028910303929,0.026282853566958697
773,3148-T,東証1部,クリエイトSDホールディングス,6650.0,5710.0,200.0,13180.0,6108.0,0.03274394237066143,0.015174506828528073,0.15389652914210872,0.07605177993527508
774,3150-T,JQスタンダード,グリムス,830.0,725.0,34.0,1650.0,790.4,0.04301619433198381,0.020606060606060607,0.13284412955465588,0.06752411575562701
775,3151-T,東証1部,バイタルケーエスケー・ホールディングス,905.0,847.0,17.0,1796.0,879.6,0.019326966803092316,0.009465478841870824,0.06593906321055025,0.033105022831050226
776,3153-T,東証1部,八洲電機,628.0,583.0,21.0,1244.0,608.2,0.03452811575139757,0.016881028938906754,0.07398881946728049,0.037159372419488024
777,3154-T,JQスタンダード,メディアスホールディングス,2400.0,2301.0,49.0,4792.0,2356.8,0.02079090291921249,0.010225375626043406,0.042006109979633395,0.021059349074664963
778,3156-T,東証1部,UKCホールディングス,2633.0,2310.0,124.0,5196.0,2488.0,0.04983922829581994,0.02386451116243264,0.12982315112540194,0.06534493222739227
779,3157-T,JQスタンダード,ジューテックホールディングス,603.0,585.0,6.0,1201.0,597.8,0.010036801605888258,0.004995836802664446,0.030110404817664773,0.015151515151515152
780,3159-T,東証1部,丸善CHIホールディングス,410.0,386.0,12.0,808.0,400.0,0.03,0.01485148514851485,0.06,0.03015075376884422
781,3160-T,東証2部,大光,834.0,802.0,10.0,1660.0,821.8,0.012168410805548795,0.006024096385542169,0.03893891457775615,0.019559902200488997
782,3161-T,東証2部,アゼアス,745.0,601.0,62.0,1428.0,675.4,0.09179745336097128,0.04341736694677871,0.21320698845128813,0.10698365527488855
783,3165-T,JQスタンダード,フーマイスターエレクトロニクス,1850.0,1687.0,59.0,3670.0,1791.0,0.03294249022892239,0.016076294277929157,0.0910106085985483,0.04608425219112242
784,3166-T,東証1部,OCHIホールディングス,1344.0,1260.0,49.0,2679.0,1304.2,0.03757092470479988,0.018290406868234417,0.06440729949394264,0.03225806451612903
785,3167-T,東証1部,TOKAIホールディングス,506.0,478.0,8.0,1005.0,493.2,0.016220600162206,0.007960199004975124,0.05677210056772101,0.028455284552845527
786,3168-T,東証2部,黒谷,686.0,622.0,4.0,1370.0,677.8,0.005901445854234287,0.00291970802919708,0.0944231336677486,0.04892966360856269
787,3169-T,東証1部,ミサワ,662.0,605.0,12.0,1314.0,646.2,0.018570102135561744,0.0091324200913242,0.08820798514391828,0.04498816101026046
788,3170-T,JQスタンダード,アイセイ薬局,2060.0,1949.0,35.0,4120.0,2015.0,0.017369727047146403,0.00849514563106796,0.05508684863523573,0.02768770266899476
789,3171-T,JQスタンダード,マックスバリュ九州,1911.0,1799.0,61.0,3815.0,1877.8,0.032484822664820535,0.01598951507208388,0.059644264564916394,0.03018867924528302
790,3172-T,東証2部,ティーライフ,1141.0,950.0,35.0,2254.0,1083.4,0.03230570426435296,0.015527950310559006,0.1762968432711833,0.09134385461501673
791,3173-T,東証2部,大阪工機,1755.0,1519.0,54.0,3503.0,1678.2,0.0321773328566321,0.015415358264344847,0.14062686211416994,0.07208307880268784
792,3174-T,JQスタンダード,ハピネス・アンド・ディ,989.0,900.0,25.0,1966.0,966.8,0.0258585022755482,0.01271617497456765,0.09205626810095159,0.047114875595553204
793,3175-T,東証1部,エー・ピーカンパニー,2090.0,1852.0,85.0,4121.0,1999.2,0.04251700680272109,0.02062606163552536,0.11904761904761904,0.06037544393708777
794,3176-T,東証1部,三洋貿易,1748.0,1480.0,68.0,3478.0,1683.0,0.04040404040404041,0.019551466359977,0.1592394533571004,0.08302354399008674
795,3177-T,JQスタンダード,ありがとうサービス,2400.0,2301.0,30.0,4800.0,2375.4,0.01262945188178833,0.00625,0.04167719120990149,0.021059349074664963
796,3178-T,東証1部,チムニー,3150.0,2891.0,55.0,6300.0,3105.0,0.017713365539452495,0.00873015873015873,0.08341384863123993,0.04287369640787949
797,3179-T,東証マザーズ,シュッピン,1980.0,1612.0,150.0,3893.0,1850.4,0.08106355382619973,0.038530696121243255,0.19887591872027668,0.10244988864142539
798,3180-T,東証マザーズ,ビューティガレージ,1233.0,954.0,86.0,2445.0,1137.8,0.07558446124099139,0.03517382413087935,0.24521005449112324,0.12757201646090535
799,3181-T,JQスタンダード,買取王国,819.0,751.0,10.0,1634.0,804.6,0.012428535918468804,0.006119951040391677,0.08451404424558787,0.04331210191082802
800,3182-T,東証マザーズ,オイシックス,2252.0,2068.0,65.0,4497.0,2196.2,0.029596575903833897,0.014454080498109851,0.08378107640469903,0.04259259259259259
801,3183-T,東証1部,ウイン・パートナーズ,1630.0,1507.0,43.0,3237.0,1579.2,0.027228976697061803,0.013283904850169911,0.07788753799392097,0.03920943576665604
802,3184-T,東証2部,ICDAホールディングス,1510.0,1485.0,12.0,3016.0,1500.4,0.007997867235403891,0.003978779840848806,0.01666222340709144,0.008347245409015025
803,3185-T,東証マザーズ,夢展望,1120.0,901.0,98.0,2221.0,1030.0,0.09514563106796116,0.04412426834759117,0.21262135922330097,0.10836219693221177
804,3186-T,東証1部,ネクステージ,940.0,727.0,65.0,1864.0,885.4,0.0734131466004066,0.03487124463519313,0.24056923424440932,0.1277744451109778
805,3187-T,東証マザーズ,サンワカンパニー,802.0,677.0,31.0,1601.0,757.4,0.04092949564298917,0.019362898188632106,0.16503828888302086,0.08451656524678837
806,3189-T,JQスタンダード,ANAP,654.0,623.0,27.0,1308.0,640.4,0.04216114928169894,0.020642201834862386,0.04840724547158026,0.02427564604541895
807,3190-T,JQスタンダード,ホットマン,569.0,541.0,8.0,1136.0,559.0,0.014311270125223614,0.007042253521126761,0.05008944543828265,0.025225225225225224
808,3191-T,東証1部,ジョイフル本田,2695.0,2434.0,98.0,5381.0,2610.8,0.037536387314233186,0.01821222821036982,0.09996935805117205,0.05088711249756288
809,3192-T,JQスタンダード,白鳩,614.0,570.0,8.0,1224.0,602.6,0.013275804845668768,0.006535947712418301,0.07301692665117822,0.037162162162162164
810,3193-T,JQスタンダード,鳥貴族,9500.0,7420.0,570.0,18500.0,8806.0,0.06472859414035885,0.030810810810810812,0.2362025891437656,0.12293144208037825
811,3194-T,東証1部,キリン堂ホールディングス,1560.0,1152.0,69.0,3055.0,1440.0,0.04791666666666667,0.02258592471358429,0.2833333333333333,0.1504424778761062
812,3195-T,東証マザーズ,ジェネレーションパス,2645.0,2311.0,103.0,5215.0,2545.6,0.04046197360150849,0.01975071907957814,0.13120678818353237,0.06739305891848264
813,3196-T,東証マザーズ,ホットランド,3950.0,3450.0,120.0,7845.0,3817.0,0.03143830233167409,0.015296367112810707,0.13099292638197538,0.06756756756756757
814,3197-T,東証1部,すかいらーく,1635.0,1524.0,25.0,3254.0,1598.8,0.015636727545659247,0.007682851874615857,0.06942707030272705,0.03513770180436847
815,3198-T,東証2部,SFPダイニング,1825.0,1606.0,53.0,3648.0,1783.8,0.029711851104383902,0.014528508771929825,0.12277161116717121,0.06382978723404255
816,3199-T,東証2部,綿半ホールディングス,824.0,751.0,15.0,1633.0,796.2,0.018839487565938205,0.009185548071034905,0.0916855061542326,0.04634920634920635
817,3201-T,東証1部,日本毛織,963.0,876.0,38.0,1918.0,927.0,0.040992448759439054,0.01981230448383733,0.09385113268608414,0.04730831973898858
818,3202-T,東証1部,大東紡織,88.0,76.0,9.0,167.0,77.4,0.11627906976744186,0.05389221556886228,0.15503875968992248,0.07317073170731707
819,3204-T,東証1部,トーア紡コーポレーション,711.0,649.0,21.0,1418.0,690.4,0.030417149478563152,0.014809590973201692,0.08980301274623408,0.045588235294117645
820,3205-T,東証1部,ダイドーリミテッド,514.0,500.0,7.0,1025.0,506.6,0.013817607579944729,0.006829268292682927,0.027635215159889457,0.013806706114398421
821,3209-T,東証2部,カネヨウ,104.0,87.0,7.0,206.0,99.0,0.0707070707070707,0.03398058252427184,0.1717171717171717,0.08900523560209424
822,3221-T,JQスタンダード,ヨシックス,5600.0,4260.0,405.0,10940.0,5081.0,0.07970871875615036,0.0370201096892139,0.2637276126746703,0.1359026369168357
823,3222-T,東証1部,ユナイテッド・スーパーマーケット・ホールディングス,1085.0,1011.0,33.0,2166.0,1061.4,0.03109101187111362,0.015235457063711912,0.06971923874128509,0.035305343511450385
824,3223-T,JQスタンダード,エスエルディー,2727.0,2232.0,231.0,5353.0,2535.2,0.09111707163142949,0.04315337194096768,0.1952508677816346,0.0998185117967332
825,3224-T,東証マザーズ,ヒューマンウェブ,3535.0,2980.0,225.0,7070.0,3334.0,0.0674865026994601,0.03182461103253183,0.16646670665866828,0.0851880276285495
826,3226-T,東証,日本アコモデーションファンド投資法人 投資証券,470000.0,424500.0,13000.0,927500.0,448200.0,0.02900490852298081,0.014016172506738544,0.10151717983043285,0.05086640581330352
827,3227-T,東証,MCUBS MidCity投資法人 投資証券,367000.0,312000.0,10500.0,723500.0,346200.0,0.030329289428076257,0.014512785072563926,0.1588677065280185,0.08100147275405008
828,3228-T,東証1部,三栄建築設計,1149.0,990.0,51.0,2292.0,1111.0,0.04590459045904591,0.02225130890052356,0.14311431143114312,0.07433380084151472
829,3230-T,JQスタンダード,スター・マイカ,1503.0,1260.0,56.0,2972.0,1416.8,0.039525691699604744,0.018842530282637954,0.1715132693393563,0.08794788273615635
830,3231-T,東証1部,野村不動産ホールディングス,2674.0,2438.0,83.0,5340.0,2592.6,0.0320141942451593,0.015543071161048689,0.09102831134768187,0.04616588419405321
831,3232-T,東証1部,三重交通グループホールディングス,479.0,441.0,9.0,954.0,466.0,0.019313304721030045,0.009433962264150943,0.0815450643776824,0.041304347826086954
832,3234-T,東証,森ヒルズリート投資法人 投資証券,159100.0,141500.0,4500.0,313700.0,150480.0,0.029904306220095694,0.014344915524386357,0.11695906432748537,0.05854956753160346
833,3236-T,JQスタンダード,プロパスト,205.0,171.0,10.0,409.0,198.4,0.05040322580645161,0.02444987775061125,0.17137096774193547,0.09042553191489362
834,3237-T,東証マザーズ,イントランス,337.0,270.0,21.0,667.0,314.0,0.06687898089171974,0.031484257871064465,0.21337579617834396,0.11037891268533773
835,3238-T,東証2部,セントラル総合開発,231.0,198.0,6.0,459.0,224.0,0.026785714285714284,0.013071895424836602,0.14732142857142858,0.07692307692307693
836,3240-T,東証,野村不動産レジデンシャル投資法人 投資証券,683000.0,616000.0,16000.0,1350000.0,656400.0,0.02437538086532602,0.011851851851851851,0.1020719073735527,0.05157813702848345
837,3241-T,JQスタンダード,ウィル,289.0,249.0,9.0,573.0,275.6,0.03265602322206095,0.015706806282722512,0.14513788098693758,0.07434944237918216
838,3242-T,JQスタンダード,アーバネットコーポレーション,332.0,285.0,11.0,661.0,321.0,0.03426791277258567,0.01664145234493192,0.14641744548286603,0.07617504051863858
839,3244-T,JQスタンダード,サムティ,979.0,880.0,34.0,1955.0,954.6,0.03561701236119841,0.017391304347826087,0.10370835952231301,0.05325443786982249
840,3245-T,東証マザーズ,ディア・ライフ,3000.0,2108.0,312.0,5984.0,2749.4,0.11347930457554375,0.05213903743315508,0.32443442205572126,0.17462803445575567
841,3246-T,JQスタンダード,コーセーアールイー,819.0,766.0,35.0,1603.0,778.6,0.04495247880811713,0.021834061135371178,0.06807089648086309,0.033438485804416405
842,3248-T,東証マザーズ,アールエイジ,796.0,653.0,69.0,1523.0,701.6,0.0983466362599772,0.04530531845042679,0.20381984036488027,0.0986887508626639
843,3249-T,東証,産業ファンド投資法人 投資証券,556000.0,497500.0,14000.0,1098000.0,528000.0,0.026515151515151516,0.012750455373406194,0.11079545454545454,0.05552918841955387
844,3250-T,東証2部,エー・ディー・ワークス,44.0,39.0,2.0,88.0,43.0,0.046511627906976744,0.022727272727272728,0.11627906976744186,0.060240963855421686
845,3251-T,東証マザーズ,駐車場綜合研究所,277.0,241.0,20.0,534.0,255.2,0.07836990595611286,0.03745318352059925,0.14106583072100315,0.0694980694980695
846,3252-T,東証1部,日本商業開発,2371.0,1911.0,195.0,4691.0,2260.2,0.08627555083620919,0.04156896184182477,0.2035218122290063,0.10742643624474545
847,3254-T,東証1部,プレサンスコーポレーション,4215.0,3805.0,115.0,8380.0,4063.0,0.028304208712773813,0.013723150357995227,0.10091065714988924,0.05112219451371571
848,3258-T,東証1部,ユニゾホールディングス,5660.0,5040.0,300.0,11250.0,5458.0,0.05496518871381458,0.02666666666666667,0.11359472334188347,0.05794392523364486
849,3261-T,東証マザーズ,グランディーズ,1299.0,1071.0,147.0,2451.0,1128.2,0.13029604680021273,0.05997552019583843,0.20209182769012585,0.09620253164556962
850,3263-T,東証,大和ハウスリート投資法人 投資証券,519000.0,463500.0,17000.0,1021000.0,491600.0,0.03458096013018715,0.01665034280117532,0.1128966639544345,0.05648854961832061
851,3264-T,JQスタンダード,アスコット,235.0,147.0,34.0,436.0,187.2,0.18162393162393164,0.0779816513761468,0.47008547008547014,0.23036649214659685
852,3266-T,JQスタンダード,ファンドクリエーショングループ,275.0,202.0,14.0,547.0,262.6,0.05331302361005331,0.025594149908592323,0.277989337395278,0.1530398322851153
853,3269-T,東証,アドバンス・レジデンス投資法人 投資証券,300500.0,271100.0,8200.0,592800.0,284560.0,0.028816418330053415,0.013832658569500675,0.10331740230531347,0.05143456962911127
854,3271-T,東証2部,THEグローバル社,522.0,462.0,12.0,1039.0,507.8,0.023631350925561245,0.011549566891241578,0.11815675462780623,0.06097560975609756
855,3275-T,JQスタンダード,ハウスコム,1845.0,1640.0,117.0,3657.0,1756.0,0.06662870159453303,0.03199343724364233,0.11674259681093394,0.058823529411764705
856,3276-T,東証1部,日本管理センター,1903.0,1690.0,63.0,3788.0,1810.6,0.03479509554843698,0.016631467793030624,0.11764056113995361,0.059281937099916505
857,3277-T,東証1部,サンセイランディック,849.0,746.0,48.0,1684.0,810.8,0.05920078934385792,0.028503562945368172,0.12703502713369513,0.064576802507837
858,3278-T,東証,ケネディクス・レジデンシャル投資法人 投資証券,365000.0,322000.0,12000.0,728500.0,351400.0,0.03414911781445646,0.016472203157172273,0.12236767216846899,0.06259097525473072
859,3279-T,東証,アクティビア・プロパティーズ投資法人 投資証券,1024000.0,920000.0,22000.0,2026000.0,979800.0,0.022453561951418656,0.01085883514313919,0.10614411104307002,0.053497942386831275
860,3280-T,東証1部,エストラスト,640.0,590.0,25.0,1269.0,621.4,0.04023173479240425,0.019700551615445233,0.0804634695848085,0.04065040650406504
861,3281-T,東証,GLP投資法人 投資証券,118200.0,107900.0,3100.0,233300.0,113840.0,0.027231201686577652,0.013287612516073724,0.09047786366830639,0.04555506413091552
862,3282-T,東証,コンフォリア・レジデンシャル投資法人 投資証券,259800.0,229200.0,12300.0,514400.0,247780.0,0.04964081039631932,0.02391135303265941,0.12349665025425781,0.06257668711656442
863,3283-T,東証,日本プロロジスリート投資法人 投資証券,228900.0,212800.0,5300.0,453200.0,222760.0,0.02379242233794218,0.011694616063548102,0.0722750942718621,0.03645007923930269
864,3284-T,東証1部,フージャースホールディングス,521.0,477.0,17.0,1037.0,504.4,0.033703409992069784,0.01639344262295082,0.0872323552735924,0.04408817635270541
865,3285-T,東証,野村不動産マスターファンド投資法人 投資証券,154900.0,138800.0,3400.0,306400.0,148120.0,0.022954361328652445,0.011096605744125326,0.10869565217391304,0.05481784133469527
866,3286-T,東証マザーズ,トラストホールディングス,443.0,414.0,16.0,879.0,432.0,0.037037037037037035,0.01820250284414107,0.06712962962962964,0.0338389731621937
867,3287-T,東証,星野リゾート・リート投資法人 投資証券,1360000.0,1165000.0,46000.0,2706000.0,1304800.0,0.03525444512568976,0.016999260901699925,0.14944819129368486,0.07722772277227723
868,3288-T,東証1部,オープンハウス,2155.0,1918.0,157.0,4178.0,2021.2,0.07767662774589353,0.037577788415509815,0.11725707500494756,0.05818806776331942
869,3289-T,東証1部,東急不動産ホールディングス,1016.0,908.0,47.0,2022.0,975.6,0.04817548175481755,0.02324431256181998,0.11070110701107011,0.056133056133056136
870,3290-T,東証,SIA不動産投資法人 投資証券,483500.0,428000.0,13000.0,962500.0,465700.0,0.02791496671677045,0.013506493506493506,0.11917543482928925,0.060888645090510146
871,3291-T,東証1部,飯田グループホールディングス,2103.0,1885.0,125.0,4105.0,1997.8,0.06256882570827911,0.030450669914738125,0.10912003203523876,0.054663991975927785
872,3292-T,東証,イオンリート投資法人 投資証券,160000.0,147000.0,2900.0,317300.0,154640.0,0.018753233316088982,0.009139615505830444,0.08406621831350233,0.04234527687296417
873,3293-T,JQスタンダード,アズマハウス,1640.0,1576.0,20.0,3280.0,1623.8,0.01231678778174652,0.006097560975609756,0.039413720901588865,0.01990049751243781
874,3294-T,JQスタンダード,イーグランド,724.0,700.0,13.0,1441.0,715.6,0.018166573504751257,0.009021512838306732,0.03353828954723309,0.016853932584269662
875,3295-T,東証,ヒューリックリート投資法人 投資証券,173300.0,150000.0,4200.0,342400.0,163000.0,0.025766871165644172,0.012266355140186916,0.14294478527607363,0.07206928549334983
876,3296-T,東証,日本リート投資法人 投資証券,286900.0,260000.0,7700.0,573200.0,278720.0,0.027626291618828933,0.013433356594556873,0.0965126291618829,0.049186322910952644
877,3297-T,JQスタンダード,東武住販,1738.0,1601.0,115.0,3474.0,1684.0,0.06828978622327792,0.033103051237766266,0.08135391923990498,0.04103024857741839
878,3298-T,東証,インベスコ・オフィス・ジェイリート投資法人 投資証券,105500.0,95000.0,2000.0,209600.0,100640.0,0.01987281399046105,0.009541984732824428,0.1043322734499205,0.05236907730673317
879,3299-T,東証マザーズ,ムゲンエステート,2560.0,2057.0,101.0,5084.0,2442.4,0.04135276776940714,0.01986624704956727,0.20594497215853258,0.10894520251245397
880,3300-T,東証マザーズ,AMBITION,1377.0,1154.0,53.0,2741.0,1313.8,0.040340995585325015,0.01933600875592849,0.16973664180240525,0.08810746740418807
881,3302-T,東証1部,帝国繊維,1748.0,1630.0,27.0,3469.0,1705.0,0.015835777126099706,0.007783222830786971,0.06920821114369502,0.03493191237418591
882,3306-T,東証2部,日本製麻,72.0,60.0,3.0,141.0,67.0,0.04477611940298507,0.02127659574468085,0.1791044776119403,0.09090909090909091
883,3308-T,東証,日本ヘルスケア投資法人 投資証券,242200.0,212000.0,8000.0,481700.0,234660.0,0.03409187761015938,0.016607847207805688,0.12869683797835166,0.06649053280493175
884,3309-T,東証,積水ハウス・リート投資法人 投資証券,133600.0,119600.0,2400.0,265100.0,127400.0,0.018838304552590265,0.009053187476423991,0.10989010989010989,0.05529225908372828
885,3313-T,東証1部,ブックオフコーポレーション,910.0,878.0,19.0,1820.0,894.6,0.02123854236530293,0.010439560439560439,0.035770176615247035,0.017897091722595078
886,3315-T,東証1部,日本コークス工業,120.0,111.0,3.0,238.0,115.8,0.02590673575129534,0.012605042016806723,0.07772020725388601,0.03896103896103896
887,3316-T,JQスタンダード,東京日産コンピュータシステム,1850.0,1702.0,27.0,3700.0,1802.4,0.014980026631158454,0.007297297297297297,0.08211273857079449,0.041666666666666664
888,3317-T,JQスタンダード,フライングガーデン,980.0,885.0,35.0,1940.0,940.2,0.03722612210168049,0.01804123711340206,0.10104233141884705,0.05093833780160858
889,3318-T,JQスタンダード,メガネスーパー,82.0,58.0,5.0,159.0,75.6,0.06613756613756615,0.031446540880503145,0.3174603174603175,0.17142857142857143
890,3319-T,東証2部,ゴルフダイジェスト・オンライン,846.0,717.0,24.0,1676.0,786.4,0.030518819938962362,0.014319809069212411,0.1640386571719227,0.08253358925143954
891,3320-T,東証2部,クロスプラス,763.0,754.0,4.0,1526.0,759.8,0.00526454330086865,0.002621231979030144,0.011845222426954462,0.005932762030323006
892,3321-T,東証1部,ミタチ産業,820.0,697.0,31.0,1636.0,761.6,0.04070378151260504,0.018948655256723717,0.16150210084033612,0.08108108108108109
893,3323-T,JQスタンダード,レカム,80.0,65.0,5.0,155.0,74.0,0.06756756756756757,0.03225806451612903,0.20270270270270271,0.10344827586206896
894,3325-T,東証マザーズ,ケンコーコム,958.0,880.0,9.0,1913.0,946.8,0.009505703422053232,0.004704652378463147,0.08238276299112801,0.042437431991294884
895,3326-T,JQスタンダード,ランシステム,934.0,852.0,16.0,1859.0,905.4,0.017671747294013697,0.008606777837547068,0.0905677048818202,0.04591265397536394
896,3328-T,東証マザーズ,BEENOS,3250.0,2571.0,165.0,6340.0,3012.6,0.05476996614220275,0.026025236593059938,0.22538670915488282,0.11664662429135887
897,3329-T,JQスタンダード,東和フードサービス,3100.0,2920.0,87.0,6170.0,3042.2,0.028597725330353034,0.014100486223662886,0.059167707580040765,0.029900332225913623
898,3331-T,JQスタンダード,雑貨屋ブルドッグ,69.0,62.0,3.0,137.0,66.0,0.045454545454545456,0.021897810218978103,0.10606060606060606,0.05343511450381679
899,3333-T,東証1部,あさひ,1470.0,1264.0,21.0,2935.0,1381.2,0.015204170286707211,0.007155025553662692,0.14914567043150884,0.0753474762253109
900,3341-T,東証1部,日本調剤,6990.0,6160.0,450.0,13830.0,6564.0,0.06855575868372943,0.03253796095444685,0.12644728823887874,0.06311787072243347
901,3344-T,JQスタンダード,ワンダーコーポレーション,1069.0,1011.0,23.0,2116.0,1042.2,0.02206870082517751,0.010869565217391304,0.055651506428708496,0.027884615384615386
902,3347-T,東証マザーズ,トラスト,306.0,261.0,16.0,610.0,295.6,0.054127198917456015,0.02622950819672131,0.15223274695534506,0.07936507936507936
903,3349-T,東証1部,コスモス薬品,17900.0,16780.0,520.0,35510.0,17312.0,0.030036968576709795,0.014643762320473106,0.06469500924214418,0.03229527104959631
904,3350-T,JQスタンダード,レッド・プラネット・ジャパン,48.0,42.0,1.0,95.0,46.0,0.021739130434782608,0.010526315789473684,0.13043478260869565,0.06666666666666667
905,3352-T,JQスタンダード,バッファロー,880.0,852.0,8.0,1756.0,867.0,0.00922722029988466,0.004555808656036446,0.03229527104959631,0.016166281755196306
906,3353-T,JQスタンダード,メディカル一光,4975.0,4750.0,100.0,9925.0,4858.0,0.02058460271716756,0.010075566750629723,0.046315356113627006,0.02313624678663239
907,3355-T,東証2部,クリヤマホールディングス,2231.0,1811.0,99.0,4369.0,2131.2,0.04645270270270271,0.022659647516594186,0.19707207207207209,0.10390895596239486
908,3356-T,JQスタンダード,テリロジー,612.0,402.0,110.0,1143.0,497.2,0.22123893805309736,0.09623797025371829,0.4223652453740949,0.20710059171597633
909,3358-T,JQスタンダード,ワイエスフード,510.0,403.0,93.0,951.0,427.6,0.21749298409728718,0.09779179810725552,0.2502338634237605,0.1171960569550931
910,3359-T,東証マザーズ,タイセイ,513.0,476.0,13.0,1019.0,500.2,0.025989604158336666,0.012757605495583905,0.0739704118352659,0.03741152679474216
911,3360-T,東証1部,シップヘルスケアホールディングス,2607.0,2366.0,81.0,5196.0,2533.4,0.03197284281992579,0.01558891454965358,0.0951290755506434,0.04846169314297205
912,3361-T,東証1部,トーエル,776.0,711.0,30.0,1538.0,748.2,0.040096230954290296,0.01950585175552666,0.08687516706762898,0.04371217215870881
913,3366-T,東証1部,一六堂,453.0,432.0,13.0,905.0,442.4,0.029385171790235084,0.014364640883977901,0.04746835443037975,0.023728813559322035
914,3370-T,JQスタンダード,フジタコーポレーション,511.0,450.0,38.0,984.0,475.2,0.07996632996632996,0.03861788617886179,0.12836700336700338,0.06347554630593132
915,3371-T,東証1部,ソフトクリエイトホールディングス,950.0,884.0,22.0,1886.0,923.6,0.023819835426591596,0.01166489925768823,0.07145950627977479,0.03598691384950927
916,3372-T,東証マザーズ,関門海,337.0,222.0,38.0,636.0,259.4,0.14649190439475715,0.059748427672955975,0.44333076329992294,0.20572450805008943
917,3374-T,JQスタンダード,内外テック,281.0,251.0,15.0,562.0,269.4,0.0556792873051225,0.026690391459074734,0.111358574610245,0.05639097744360902
918,3376-T,東証2部,オンリー,1103.0,969.0,62.0,2201.0,1072.0,0.05783582089552239,0.028169014084507043,0.125,0.06467181467181467
919,3377-T,東証2部,バイク王&カンパニー,288.0,271.0,4.0,574.0,284.2,0.014074595355383534,0.006968641114982578,0.059817030260380016,0.03041144901610018
920,3382-T,東証1部,セブン&アイ・ホールディングス,5439.0,5103.0,148.0,10802.0,5310.4,0.027869840313347397,0.013701166450657287,0.06327206990057246,0.03187250996015936
921,3385-T,東証1部,薬王堂,3845.0,3045.0,200.0,7555.0,3587.0,0.05575689991636465,0.026472534745201854,0.2230275996654586,0.11611030478955008
922,3386-T,JQスタンダード,コスモ・バイオ,1405.0,1223.0,61.0,2797.0,1348.4,0.04523880154256897,0.021809081158383984,0.13497478493028775,0.06925418569254185
923,3387-T,東証1部,クリエイト・レストランツ・ホールディングス,2933.0,2521.0,82.0,5857.0,2859.4,0.02867734489753095,0.014000341471743213,0.14408617192417988,0.07554088742207554
924,3388-T,東証1部,明治電機工業,1353.0,1198.0,49.0,2692.0,1308.6,0.037444597279535384,0.018202080237741457,0.11844719547608132,0.06076048608388867
925,3390-T,JQスタンダード,ユニバーサルソリューションシステムズ,104.0,91.0,6.0,203.0,98.6,0.06085192697768763,0.029556650246305417,0.13184584178498987,0.06666666666666667
926,3391-T,東証1部,ツルハホールディングス,10530.0,9890.0,330.0,20880.0,10202.0,0.03234659870613605,0.015804597701149427,0.0627327974906881,0.031341821743388835
927,3392-T,東証1部,デリカフーズ,1034.0,980.0,10.0,2063.0,1023.4,0.009771350400625366,0.004847309743092583,0.05276529216337698,0.026812313803376366
928,3393-T,東証1部,スターティア,1758.0,1602.0,49.0,3498.0,1702.8,0.028776133427296218,0.01400800457404231,0.0916138125440451,0.04642857142857143
929,3394-T,東証マザーズ,ネットワークバリューコンポネンツ,4035.0,3045.0,220.0,8000.0,3821.0,0.05757655064119341,0.0275,0.2590944778853703,0.13983050847457626
930,3395-T,東証1部,サンマルクホールディングス,4125.0,3870.0,95.0,8240.0,4031.0,0.02356735301414041,0.011529126213592233,0.06325973703795584,0.03189493433395872
931,3396-T,東証1部,フェリシモ,1290.0,1151.0,73.0,2561.0,1228.6,0.05941722285528244,0.028504490433424443,0.11313690379293506,0.05694387546087669
932,3397-T,東証1部,トリドール,1653.0,1482.0,72.0,3272.0,1602.2,0.044938209961303203,0.022004889975550123,0.10672824865809512,0.05454545454545454
933,3398-T,東証1部,クスリのアオキ,5900.0,5190.0,330.0,11690.0,5702.0,0.05787443002455279,0.028229255774165955,0.12451771308312873,0.06402164111812443
